afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp

S01E02_de	de	Subtitles Data	conllu	8.088709677419354	0.11026919242273181	0.015952143569292122	0.0037886340977068794	0.12903225806451613	0.012903225806451613	0.06129032258064516	0.0016129032258064516	0.0032258064516129032	0.15483870967741936	0.12419354838709677	0.14677419354838708	0.32941176470588235	0.9915966386554622	0.009571286141575274	0.1403225806451613	1.16636197440585	0.04021937842778794	0.009140767824497258	0.031078610603290677	0.0016129032258064516	0.0064516129032258064	0.08870967741935484	0.04516129032258064	0.00967741935483871	0.03870967741935484	0.04516129032258064	0.02903225806451613	0.027419354838709678	0.020366598778004074	0.010183299389002037	0.16451612903225807	0.19032258064516128	0.8370967741935483	0.0023928215353938185	0.3231083844580777	2.3526718653528094	0.9050171191288093	0.030107526881720425	0.16908602150537633	0.0020161290322580645	0.05026881720430107	0.0016129032258064516	0.03158602150537635	0.03790322580645161

S02E06_de	de	Subtitles Data	conllu	8.664874551971327	0.11602895553257497	0.011375387797311272	0.002481902792140641	0.17204301075268819	0.007168458781362007	0.05197132616487455	0.0	0.0	0.17921146953405018	0.10931899641577061	0.15053763440860216	0.3329886246122027	0.9944410129709698	0.01923474663908997	0.17383512544802868	1.1958174904942966	0.034220532319391636	0.0076045627376425855	0.04182509505703422	0.0	0.007168458781362007	0.11469534050179211	0.053763440860215055	0.023297491039426525	0.05734767025089606	0.08422939068100359	0.043010752688172046	0.05017921146953405	0.014134275618374558	0.0088339222614841	0.14516129032258066	0.22540250447227192	0.817531305903399	0.002275077559462254	0.26218851570964247	2.3093787289835213	0.9721961117630187	0.015354800238521166	0.194714200528154	0.0041741204531902205	0.06814890535820768	0.0032796660703637444	0.03935599284436494	0.038120793934747425

S02E08_de	de	Subtitles Data	conllu	8.661157024793388	0.12666984732824427	0.01431297709923664	0.0016698473282442748	0.15702479338842976	0.006198347107438017	0.05371900826446281	0.002066115702479339	0.002066115702479339	0.22520661157024793	0.09504132231404959	0.1652892561983471	0.32037213740458015	0.9926090169992609	0.019083969465648856	0.16942148760330578	1.2350332594235034	0.04434589800443459	0.004434589800443459	0.037694013303769404	0.0	0.012396694214876033	0.09504132231404959	0.05991735537190083	0.0371900826446281	0.05165289256198347	0.05578512396694215	0.049586776859504134	0.04132231404958678	0.016917293233082706	0.005639097744360902	0.18388429752066116	0.25206611570247933	0.7871900826446281	0.0009541984732824427	0.2332928311057108	2.2943412306612108	1.001007442203422	0.031163911845730027	0.20213498622589535	0.0037878787878787876	0.053030303030303025	0.004304407713498622	0.058195592286501376	0.04820936639118457

S02E10_de	de	Subtitles Data	conllu	8.24033613445378	0.11054456455231491	0.011217621864164798	0.0016316540893330613	0.1411764705882353	0.013445378151260505	0.05546218487394958	0.0016806722689075631	0.005042016806722689	0.1781512605042017	0.13109243697478992	0.08907563025210084	0.3171527636141138	0.99234205488194	0.014684886803997552	0.14453781512605043	1.250996015936255	0.0398406374501992	0.00199203187250996	0.02390438247011952	0.0	0.013445378151260505	0.10588235294117647	0.05042016806722689	0.025210084033613446	0.05546218487394958	0.09243697478991597	0.02857142857142857	0.02857142857142857	0.011904761904761904	0.011904761904761904	0.14285714285714285	0.2218487394957983	0.8050420168067227	0.001835610850499694	0.26852846401718583	2.3052912463594426	0.983946835434667	0.025210084033613446	0.22876750700280113	0.0039215686274509795	0.04078431372549019	0.0039215686274509795	0.046834733893557426	0.023669467787114845

S03E07_de	de	Subtitles Data	conllu	8.881913303437967	0.11141029956243689	0.013631773813530798	0.0031975765735442613	0.18535127055306427	0.005979073243647235	0.06726457399103139	0.005979073243647235	0.0014947683109118087	0.1554559043348281	0.12705530642750373	0.18236173393124067	0.32312352743184114	0.9851205746536685	0.016492763379333558	0.16143497757847533	1.1394984326018809	0.0438871473354232	0.017241379310344827	0.045454545454545456	0.0014947683109118087	0.01046337817638266	0.13303437967115098	0.04484304932735426	0.029895366218236172	0.07772795216741404	0.0687593423019432	0.03139013452914798	0.06427503736920777	0.017054263565891473	0.006201550387596899	0.16292974588938713	0.26307922272047835	0.7922272047832586	0.001682935038707506	0.294792586054722	2.3822022498948385	0.945262075574288	0.03627304434479322	0.12568510214250123	0.004334828101644245	0.060961634280019925	0.0015944195316392625	0.039461883408071746	0.044095665171898356

